DATE,29-Oct-13,,,,,,,,,,,,,,,,,,,,,
13-Jun-14,3.2497,,,,,,,,,,,,,,,,,,,,,
20-Jun-14,1.4359,,,,,,,,,,,,,,,,,,,,,
1-Jul-14,1.2848,,,,,,,,,,,,,,,,,,,,,
2-Jul-14,4.6101,,,,,,,,,,,,,,,,,,,,,
8-Jul-14,3.4009,,,,,,,,,,,,,,,,,,,,,
17-Jul-14,4.5458,,,,,,,,,,,,,,,,,,,,,
18-Jul-14,4.5345,,,,,,,,,,,,,,,,,,,,,
31-Jul-14,1.8138,,,,,,,,,,,,,,,,,,,,,
5-Aug-14,1.7004,,,,,,,,,,,,,,,,,,,,,
7-Aug-14,14.6237,,,,,,,,,,,,,,,,,,,,,
11-Aug-14,4.7612,,,,,,,,,,,,,,,,,,,,,
13-Aug-14,5.1391,,,,,,,,,,,,,,,,,,,,,
14-Aug-14,4.0433,,,,,,,,,,,,,,,,,,,,,
15-Aug-14,7.5575,,,,,,,,,,,,,,,,,,,,,
21-Aug-14,4.799,,,,,,,,,,,,,,,,,,,,,
25-Aug-14,4.9879,,,,,,,,,,,,,,,,,,,,,
29-Aug-14,5.8193,,,,,,,,,,,,,,,,,,,,,
3-Sep-14,2.9474,,,,,,,,,,,,,,,,,,,,,
4-Sep-14,0.0756,,,,,,,,,,,,,,,,,,,,,
8-Sep-14,3.7787,,,,,,,,,,,,,,,,,,,,,
9-Sep-14,1.0973,,,,,,,,,,,,,,,,,,,,,
12-Sep-14,3.2497,,,,,,,,,,,,,,,,,,,,,
19-Sep-14,1.4359,,,,,,,,,,,,,,,,,,,,,
1-Oct-14,1.2848,,,,,,,,,,,,,,,,,,,,,
2-Oct-14,4.6101,,,,,,,,,,,,,,,,,,,,,
8-Oct-14,3.4009,,,,,,,,,,,,,,,,,,,,,
17-Oct-14,4.0174,,,,,,,,,,,,,,,,,,,,,
20-Oct-14,3.7172,,,,,,,,,,,,,,,,,,,,,
31-Oct-14,0.2144,,,,,,,,,,,,,,,,,,,,,
5-Nov-14,1.6084,,,,,,,,,,,,,,,,,,,,,
7-Nov-14,14.8688,,,,,,,,,,,,,,,,,,,,,
13-Nov-14,4.7179,,,,,,,,,,,,,,,,,,,,,
14-Nov-14,10.258,,,,,,,,,,,,,,,,,,,,,
20-Nov-14,4.2176,,,,,,,,,,,,,,,,,,,,,
24-Nov-14,4.3606,,,,,,,,,,,,,,,,,,,,,
28-Nov-14,4.8967,,,,,,,,,,,,,,,,,,,,,
1-Dec-14,5.5043,,,,,,,,,,,,,,,,,,,,,
5-Dec-14,2.913,,,,,,,,,,,,,,,,,,,,,
8-Dec-14,8.6497,,,,,,,,,,,,,,,,,,,,,
10-Dec-14,0.9436,,,,,,,,,,,,,,,,,,,,,
15-Dec-14,3.0738,,,,,,,,,,,,,,,,,,,,,
22-Dec-14,5.0754,,,,,,,,,,,,,,,,,,,,,
2-Jan-15,3.5742,,,,,,,,,,,,,,,,,,,,,
8-Jan-15,3.2168,,,,,,,,,,,,,,,,,,,,,
16-Jan-15,4.0174,,,,,,,,,,,,,,,,,,,,,
30-Jan-15,1.7156,,,,,,,,,,,,,,,,,,,,,
5-Feb-15,1.6084,,,,,,,,,,,,,,,,,,,,,
6-Feb-15,6.2906,,,,,,,,,,,,,,,,,,,,,
9-Feb-15,4.0746,,,,,,,,,,,,,,,,,,,,,
13-Feb-15,21.3381,,,,,,,,,,,,,,,,,,,,,
19-Feb-15,1.6441,,,,,,,,,,,,,,,,,,,,,
23-Feb-15,5.7188,,,,,,,,,,,,,,,,,,,,,
27-Feb-15,5.5757,,,,,,,,,,,,,,,,,,,,,
6-Mar-15,3.2882,,,,,,,,,,,,,,,,,,,,,
9-Mar-15,3.3597,,,,,,,,,,,,,,,,,,,,,
11-Mar-15,0.9436,,,,,,,,,,,,,,,,,,,,,
12-Mar-15,2.7879,,,,,,,,,,,,,,,,,,,,,
13-Mar-15,3.0738,,,,,,,,,,,,,,,,,,,,,
6-Apr-15,4.7894,,,,,,,,,,,,,,,,,,,,,
8-Apr-15,3.2168,,,,,,,,,,,,,,,,,,,,,
20-Apr-15,3.7172,,,,,,,,,,,,,,,,,,,,,
24-Apr-15,4.2998,,,,,,,,,,,,,,,,,,,,,
4-May-15,1.6084,,,,,,,,,,,,,,,,,,,,,
8-May-15,15.3334,,,,,,,,,,,,,,,,,,,,,
11-May-15,4.7179,,,,,,,,,,,,,,,,,,,,,
13-May-15,3.2168,,,,,,,,,,,,,,,,,,,,,
14-May-15,1.6441,,,,,,,,,,,,,,,,,,,,,
15-May-15,10.9728,,,,,,,,,,,,,,,,,,,,,
22-May-15,4.5393,,,,,,,,,,,,,,,,,,,,,
26-May-15,4.7179,,,,,,,,,,,,,,,,,,,,,
1-Jun-15,5.5043,,,,,,,,,,,,,,,,,,,,,
4-Jun-15,2.7879,,,,,,,,,,,,,,,,,,,,,
5-Jun-15,0.0715,,,,,,,,,,,,,,,,,,,,,
8-Jun-15,3.5742,,,,,,,,,,,,,,,,,,,,,
10-Jun-15,1.0379,,,,,,,,,,,,,,,,,,,,,
12-Jun-15,2.0016,,,,,,,,,,,,,,,,,,,,,
15-Jun-15,3.0738,,,,,,,,,,,,,,,,,,,,,
22-Jun-15,1.3582,,,,,,,,,,,,,,,,,,,,,
1-Jul-15,1.2153,,,,,,,,,,,,,,,,,,,,,
2-Jul-15,4.3606,,,,,,,,,,,,,,,,,,,,,
8-Jul-15,3.2168,,,,,,,,,,,,,,,,,,,,,
17-Jul-15,4.2998,,,,,,,,,,,,,,,,,,,,,
20-Jul-15,4.2891,,,,,,,,,,,,,,,,,,,,,
31-Jul-15,1.7156,,,,,,,,,,,,,,,,,,,,,
5-Aug-15,1.6084,,,,,,,,,,,,,,,,,,,,,
7-Aug-15,13.8322,,,,,,,,,,,,,,,,,,,,,
10-Aug-15,4.5035,,,,,,,,,,,,,,,,,,,,,
13-Aug-15,4.8609,,,,,,,,,,,,,,,,,,,,,
14-Aug-15,3.8245,,,,,,,,,,,,,,,,,,,,,
17-Aug-15,7.1485,,,,,,,,,,,,,,,,,,,,,
21-Aug-15,4.5393,,,,,,,,,,,,,,,,,,,,,
24-Aug-15,4.7179,,,,,,,,,,,,,,,,,,,,,
31-Aug-15,5.5043,,,,,,,,,,,,,,,,,,,,,
3-Sep-15,2.7879,,,,,,,,,,,,,,,,,,,,,
4-Sep-15,0.0715,,,,,,,,,,,,,,,,,,,,,
8-Sep-15,3.5742,,,,,,,,,,,,,,,,,,,,,
9-Sep-15,1.0379,,,,,,,,,,,,,,,,,,,,,
14-Sep-15,3.0738,,,,,,,,,,,,,,,,,,,,,
21-Sep-15,1.3582,,,,,,,,,,,,,,,,,,,,,
1-Oct-15,1.2153,,,,,,,,,,,,,,,,,,,,,
2-Oct-15,4.3606,,,,,,,,,,,,,,,,,,,,,
8-Oct-15,3.2168,,,,,,,,,,,,,,,,,,,,,
19-Oct-15,7.316,,,,,,,,,,,,,,,,,,,,,
2-Nov-15,0.2028,,,,,,,,,,,,,,,,,,,,,
5-Nov-15,1.5213,,,,,,,,,,,,,,,,,,,,,
9-Nov-15,14.064,,,,,,,,,,,,,,,,,,,,,
13-Nov-15,4.4626,,,,,,,,,,,,,,,,,,,,,
16-Nov-15,9.7028,,,,,,,,,,,,,,,,,,,,,
20-Nov-15,3.9893,,,,,,,,,,,,,,,,,,,,,
23-Nov-15,4.1246,,,,,,,,,,,,,,,,,,,,,
27-Nov-15,2.9074,,,,,,,,,,,,,,,,,,,,,
30-Nov-15,6.9306,,,,,,,,,,,,,,,,,,,,,
7-Dec-15,10.9368,,,,,,,,,,,,,,,,,,,,,
10-Dec-15,0.8925,,,,,,,,,,,,,,,,,,,,,
14-Dec-15,2.9074,,,,,,,,,,,,,,,,,,,,,
21-Dec-15,4.8007,,,,,,,,,,,,,,,,,,,,,
4-Jan-16,3.3807,,,,,,,,,,,,,,,,,,,,,
8-Jan-16,3.0427,,,,,,,,,,,,,,,,,,,,,
19-Jan-16,3.8,,,,,,,,,,,,,,,,,,,,,
1-Feb-16,1.6228,,,,,,,,,,,,,,,,,,,,,
5-Feb-16,1.5213,,,,,,,,,,,,,,,,,,,,,
8-Feb-16,9.8043,,,,,,,,,,,,,,,,,,,,,
16-Feb-16,20.1832,,,,,,,,,,,,,,,,,,,,,
19-Feb-16,1.5551,,,,,,,,,,,,,,,,,,,,,
22-Feb-16,5.4092,,,,,,,,,,,,,,,,,,,,,
29-Feb-16,5.274,,,,,,,,,,,,,,,,,,,,,
7-Mar-16,3.1103,,,,,,,,,,,,,,,,,,,,,
8-Mar-16,3.1779,,,,,,,,,,,,,,,,,,,,,
11-Mar-16,0.8925,,,,,,,,,,,,,,,,,,,,,
14-Mar-16,5.5444,,,,,,,,,,,,,,,,,,,,,
4-Apr-16,4.5302,,,,,,,,,,,,,,,,,,,,,
8-Apr-16,3.0427,,,,,,,,,,,,,,,,,,,,,
18-Apr-16,3.516,,,,,,,,,,,,,,,,,,,,,
25-Apr-16,4.067,,,,,,,,,,,,,,,,,,,,,
3-May-16,1.5213,,,,,,,,,,,,,,,,,,,,,
9-May-16,18.9661,,,,,,,,,,,,,,,,,,,,,
13-May-16,3.0427,,,,,,,,,,,,,,,,,,,,,
16-May-16,11.9341,,,,,,,,,,,,,,,,,,,,,
23-May-16,8.7561,,,,,,,,,,,,,,,,,,,,,
31-May-16,5.2064,,,,,,,,,,,,,,,,,,,,,
6-Jun-16,6.0853,,,,,,,,,,,,,,,,,,,,,
10-Jun-16,0.9817,,,,,,,,,,,,,,,,,,,,,
13-Jun-16,4.8007,,,,,,,,,,,,,,,,,,,,,
20-Jun-16,1.2847,,,,,,,,,,,,,,,,,,,,,
1-Jul-16,1.1495,,,,,,,,,,,,,,,,,,,,,
5-Jul-16,4.1246,,,,,,,,,,,,,,,,,,,,,
8-Jul-16,3.0427,,,,,,,,,,,,,,,,,,,,,
18-Jul-16,8.124,,,,,,,,,,,,,,,,,,,,,
1-Aug-16,1.6228,,,,,,,,,,,,,,,,,,,,,
5-Aug-16,1.5213,,,,,,,,,,,,,,,,,,,,,
8-Aug-16,13.0835,,,,,,,,,,,,,,,,,,,,,
9-Aug-16,4.2598,,,,,,,,,,,,,,,,,,,,,
15-Aug-16,14.9769,,,,,,,,,,,,,,,,,,,,,
22-Aug-16,4.2936,,,,,,,,,,,,,,,,,,,,,
23-Aug-16,4.4626,,,,,,,,,,,,,,,,,,,,,
29-Aug-16,5.2064,,,,,,,,,,,,,,,,,,,,,
6-Sep-16,6.0853,,,,,,,,,,,,,,,,,,,,,
9-Sep-16,0.9817,,,,,,,,,,,,,,,,,,,,,
12-Sep-16,2.9074,,,,,,,,,,,,,,,,,,,,,
19-Sep-16,1.2847,,,,,,,,,,,,,,,,,,,,,
3-Oct-16,5.2741,,,,,,,,,,,,,,,,,,,,,
11-Oct-16,3.0427,,,,,,,,,,,,,,,,,,,,,
17-Oct-16,3.5943,,,,,,,,,,,,,,,,,,,,,
18-Oct-16,3.3257,,,,,,,,,,,,,,,,,,,,,
31-Oct-16,0.1918,,,,,,,,,,,,,,,,,,,,,
7-Nov-16,14.7418,,,,,,,,,,,,,,,,,,,,,
14-Nov-16,13.3987,,,,,,,,,,,,,,,,,,,,,
21-Nov-16,3.7734,,,,,,,,,,,,,,,,,,,,,
23-Nov-16,3.9013,,,,,,,,,,,,,,,,,,,,,
28-Nov-16,4.381,,,,,,,,,,,,,,,,,,,,,
29-Nov-16,4.9246,,,,,,,,,,,,,,,,,,,,,
5-Dec-16,2.6062,,,,,,,,,,,,,,,,,,,,,
6-Dec-16,7.7387,,,,,,,,,,,,,,,,,,,,,
12-Dec-16,0.8442,,,,,,,,,,,,,,,,,,,,,
13-Dec-16,2.7501,,,,,,,,,,,,,,,,,,,,,
20-Dec-16,4.5408,,,,,,,,,,,,,,,,,,,,,
3-Jan-17,3.1977,,,,,,,,,,,,,,,,,,,,,
9-Jan-17,2.878,,,,,,,,,,,,,,,,,,,,,
17-Jan-17,3.5943,,,,,,,,,,,,,,,,,,,,,
30-Jan-17,1.5349,,,,,,,,,,,,,,,,,,,,,
6-Feb-17,7.0671,,,,,,,,,,,,,,,,,,,,,
7-Feb-17,3.6455,,,,,,,,,,,,,,,,,,,,,
13-Feb-17,19.0908,,,,,,,,,,,,,,,,,,,,,
21-Feb-17,2.6861,,,,,,,,,,,,,,,,,,,,,
22-Feb-17,3.9013,,,,,,,,,,,,,,,,,,,,,
27-Feb-17,4.9885,,,,,,,,,,,,,,,,,,,,,
6-Mar-17,2.9419,,,,,,,,,,,,,,,,,,,,,
8-Mar-17,3.0059,,,,,,,,,,,,,,,,,,,,,
13-Mar-17,6.0886,,,,,,,,,,,,,,,,,,,,,
